"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"
"GO:0008378"	1.99e-07	0.000139789	0.932140729	5.21e-06	0.039588524	8.96e-08	1.94e-06	1.58e-06	0.028121945	"0.932140729"	"3"
"GO:0008373"	0.014206707	0.143850241	0.109624149	0.023016449	0.249681503	0.006144919	0.014215289	0.054869595	0.384391149	"0.384391149"	"9"
"GO:0000502"	1.9e-10	4.83e-07	0.000308185	2.31e-09	0.957036736	7.31e-11	1.63e-09	1.51e-08	0.042654577	"0.957036736"	"5"
"GO:0070423"	1.04e-08	0.004322321	0.167383926	1.21e-05	8.85e-05	4.7e-09	9.17e-08	3.05e-06	0.828190017	"0.828190017"	"9"
"GO:0007205"	1.29e-08	3.67e-05	0.029654137	8.79e-06	0.038357729	9.52e-09	2.49e-08	4.63e-06	0.931937929	"0.931937929"	"9"
"GO:0005844"	0.003021223	0.008929537	0.497640811	0.055719608	0.095135011	0.001321625	0.003111912	0.004979459	0.330140814	"0.497640811"	"3"
"GO:0005840"	2.07e-09	1.07e-05	4.32e-06	9.45e-08	0.010976408	9.63e-10	7.54e-09	1.84e-06	0.989006675	"0.989006675"	"9"
"GO:0071773"	8.14e-05	0.009938671	0.944554502	0.015193143	0.000196217	3.86e-05	0.000103796	0.000774948	0.029118697	"0.944554502"	"3"
"GO:0005901"	5.12e-16	1.6e-09	0.009583926	2.11e-10	0.000112766	1.97e-16	1.02e-12	7.41e-12	0.990303306	"0.990303306"	"9"
"GO:0005902"	2.33e-12	2.75e-06	0.986278514	7.55e-08	4.39e-10	1.04e-12	1.73e-11	1.86e-08	0.013718645	"0.986278514"	"3"
"GO:0005903"	2.35e-05	0.561753407	0.090672594	6.38e-05	0.003886159	1.05e-05	1.67e-05	0.004377688	0.339195612	"0.561753407"	"2"
"GO:0005905"	6.91e-14	1.6e-06	0.989374875	8.46e-08	1.01e-06	3.97e-14	1.72e-11	7.47e-10	0.010622425	"0.989374875"	"3"
"GO:0035035"	0.000699676	0.003091709	0.149340192	0.007885351	0.072892109	0.000264624	0.000559714	0.002433767	0.762832859	"0.762832859"	"9"
"GO:0003682"	9.55e-69	5.54e-44	2.02e-26	1.45e-61	0.002023709	1.95e-68	4.99e-63	1.59e-45	0.997976291	"0.997976291"	"9"
"GO:0003684"	7.68e-12	2.12e-05	0.000252735	2.19e-10	0.262805309	5.65e-12	2.05e-09	2e-08	0.736920778	"0.736920778"	"9"
"GO:0048666"	7.08e-08	0.001451444	0.003487521	1.84e-06	0.026278054	2.86e-08	2.31e-07	2.24e-05	0.968758375	"0.968758375"	"9"
"GO:0014047"	7.25e-13	2.28e-06	7.93e-05	2.67e-13	0.957196622	2.68e-12	1.88e-11	3.12e-10	0.042721783	"0.957196622"	"5"
"GO:0042771"	0.000307994	0.00116189	0.037592274	0.000884696	0.953256206	0.000131297	0.000355259	0.000378463	0.005931922	"0.953256206"	"5"
"GO:0090398"	0.005918019	0.017021418	0.220483087	0.011737885	0.607432945	0.002178257	0.004279089	0.009574276	0.121375025	"0.607432945"	"5"
"GO:0046928"	0.004418113	0.012386248	0.002055297	0.002820188	0.159575513	0.002626391	0.00232749	0.05805712	0.755733639	"0.755733639"	"9"
"GO:0001556"	0.152455772	0.085251202	0.152664872	0.063976217	0.242239278	0.056293455	0.05857606	0.078843079	0.109700065	"0.242239278"	"5"
"GO:0007528"	2.88e-06	0.00166662	0.010472299	3.82e-06	0.141722889	3.63e-06	1.3e-05	0.000104078	0.846010815	"0.846010815"	"9"
"GO:2000311"	0.002270593	0.009944	0.084910455	0.00203887	0.130947674	0.001357214	0.005350632	0.002870039	0.76031052	"0.76031052"	"9"
"GO:0007520"	1.69e-06	0.000313791	0.9759014	0.011735928	0.000126986	3.75e-06	6.94e-06	1.79e-05	0.011891614	"0.9759014"	"3"
"GO:0010634"	4.58e-07	0.000329689	0.177999287	0.002919619	0.000268519	2.04e-07	1.58e-06	3.62e-05	0.818444401	"0.818444401"	"9"
"GO:0010633"	0.00016948	0.002024618	0.005931588	0.000624393	0.021278645	6.46e-05	0.000103752	0.001892143	0.967910832	"0.967910832"	"9"
"GO:0003995"	0.023970679	0.082303803	0.010695392	0.008824106	0.015619305	0.044970933	0.008956991	0.230834568	0.573824223	"0.573824223"	"9"
"GO:0071902"	6.98e-10	2.89e-05	0.000712555	5.27e-08	0.088035394	2.57e-10	1.45e-08	1.82e-07	0.911222866	"0.911222866"	"9"
"GO:0071901"	0.00168617	0.054755984	0.003572626	0.000661203	0.020954862	0.001071209	0.000622276	0.044638767	0.872036903	"0.872036903"	"9"
"GO:0030507"	0.000159115	0.005673384	0.006111769	0.000146803	0.008698112	0.000260057	0.003398688	0.000455203	0.975096869	"0.975096869"	"9"
"GO:0016779"	1.02e-06	0.000326839	0.003673137	3.49e-06	0.976853662	3.8e-07	1.29e-05	4.02e-06	0.019124582	"0.976853662"	"5"
"GO:0034146"	2.41e-17	1.61e-11	4.07e-06	7.51e-16	0.855056328	9e-18	2.06e-16	4.97e-13	0.144939603	"0.855056328"	"5"
"GO:0000976"	0.000873176	0.004044216	0.021855981	0.000491831	0.006704418	0.000677838	0.000337036	0.017777874	0.94723763	"0.94723763"	"9"
"GO:0000977"	6.22e-24	7.72e-17	7.47e-14	1.01e-21	0.981599617	1.82e-23	2.39e-18	2.27e-18	0.018400383	"0.981599617"	"5"
"GO:0000978"	1.69e-38	4.57e-20	1.17e-11	3.97e-32	0.964136865	1.04e-38	2.39e-32	3.2e-27	0.035863135	"0.964136865"	"5"
"GO:0000979"	1.24e-13	7.34e-09	0.005502405	3.37e-10	0.991528462	3.73e-13	6.56e-12	2.04e-11	0.002969125	"0.991528462"	"5"
"GO:0042176"	0.021527528	0.025469948	0.499666479	0.043756151	0.177855606	0.013204079	0.206280404	0.008032538	0.004207268	"0.499666479"	"3"
"GO:0042177"	0.12674261	0.078682998	0.09901925	0.049761619	0.415056029	0.04953982	0.084088011	0.050637506	0.046472157	"0.415056029"	"5"
"GO:0043565"	2.13e-47	2.18e-25	8.65e-19	1.01e-40	1.61e-05	1.19e-46	3.6e-40	1.49e-32	0.999983923	"0.999983923"	"9"
"GO:0045746"	1.34e-05	0.000119856	0.000182437	5.13e-06	0.550814765	2.69e-05	2.85e-05	4.14e-05	0.448767548	"0.550814765"	"5"
"GO:0045747"	2.43e-06	0.000428603	0.069875906	0.000104271	0.217950857	1.07e-06	3.23e-06	0.000128205	0.711505431	"0.711505431"	"9"
"GO:0045740"	0.000224108	0.030473856	0.208178157	0.000311618	0.176047145	8.5e-05	0.000104852	0.010097167	0.57447811	"0.57447811"	"9"
"GO:0033290"	5.99e-05	0.000500617	0.001579616	3.95e-05	0.964229012	2.36e-05	5.57e-05	0.000202968	0.033309113	"0.964229012"	"5"
"GO:0048813"	3.38e-08	0.00027646	5.4e-05	5.4e-08	0.704091609	3.9e-08	7.81e-07	3.47e-06	0.295573535	"0.704091609"	"5"
"GO:0031032"	7.77e-05	0.000151992	0.001207855	7.45e-05	0.97224608	2.93e-05	2.98e-05	0.000429254	0.025753497	"0.97224608"	"5"
"GO:0060021"	4.18e-15	3.84e-14	0.000404209	3.18e-12	0.046813847	1.55e-15	3.94e-14	3.72e-10	0.952781944	"0.952781944"	"9"
"GO:0050900"	8.29e-20	5.68e-10	0.00287821	4.19e-13	6.15e-09	3.61e-20	5.71e-18	2.97e-12	0.997121783	"0.997121783"	"9"
"GO:0050905"	0.15212933	0.056403738	0.058178002	0.081384172	0.439713303	0.06798954	0.057594316	0.060341559	0.026266042	"0.439713303"	"5"
"GO:0050908"	0.003139121	0.015961317	0.018696118	0.003206671	0.016572952	0.00188155	0.002041142	0.008690366	0.929810763	"0.929810763"	"9"
"GO:0045814"	2.88e-10	0.000338748	5.59e-05	1.79e-09	0.000429299	2.24e-10	2.76e-10	5.18e-05	0.999124194	"0.999124194"	"9"
"GO:0090090"	1.84e-27	1.31e-15	2.21e-06	2.52e-21	1.97e-12	1.16e-27	2.89e-23	1.53e-18	0.999997786	"0.999997786"	"9"
"GO:0006468"	2.08e-77	4.78e-39	1.2e-23	8.46e-64	4.68e-21	1.92e-77	4.73e-72	6.65e-45	1	"1"	"9"
"GO:0006469"	1.8e-13	8.73e-09	0.001062581	8.85e-09	0.000103305	7.9e-14	2.52e-12	2.23e-09	0.998834094	"0.998834094"	"9"
"GO:0006461"	3.66e-14	1.26e-09	0.000638473	7.66e-12	0.001157019	4.63e-14	3.66e-12	2.25e-08	0.998204485	"0.998204485"	"9"
"GO:0006464"	1.93e-18	1.1e-16	7.21e-15	1.87e-17	0.997675948	1.04e-18	3.65e-17	2e-14	0.002324052	"0.997675948"	"5"
"GO:0005044"	7.16e-10	2.37e-06	0.000448984	5.96e-09	0.154514408	2.86e-10	1.15e-09	3.58e-07	0.845033875	"0.845033875"	"9"
"GO:0030742"	1.36e-07	0.01336513	0.003274324	6.09e-06	0.028941439	5.06e-08	1.73e-06	7.98e-06	0.954403125	"0.954403125"	"9"
"GO:0031293"	1.1e-05	0.002124918	0.044181802	0.00014519	0.054638048	4.04e-06	1.71e-05	0.000164452	0.898713445	"0.898713445"	"9"
"GO:0031290"	0.039534527	0.188555172	0.059732628	0.029571242	0.023909744	0.037274058	0.020503599	0.221263436	0.379655594	"0.379655594"	"9"
"GO:0031297"	0.002497687	0.00878086	0.023119196	0.002013639	0.827476401	0.000977342	0.004336976	0.002644761	0.128153138	"0.827476401"	"5"
"GO:0031295"	4.67e-13	8.19e-08	0.000525606	5.04e-12	0.925140567	2.93e-13	1.06e-09	9.37e-11	0.074333745	"0.925140567"	"5"
"GO:0048278"	3.78e-05	0.005088435	0.285135501	0.000213408	0.086938109	1.4e-05	0.000118938	0.000343027	0.622110792	"0.622110792"	"9"
"GO:0000151"	5.5e-10	6.66e-05	0.002101188	1.87e-07	1.92e-05	2.18e-10	1.55e-09	5.87e-06	0.997806987	"0.997806987"	"9"
"GO:0006805"	4.6e-14	6.99e-08	9.84e-05	9.93e-11	0.002410991	2.27e-14	1.07e-11	1.59e-10	0.997490574	"0.997490574"	"9"
"GO:0006801"	7.37e-07	8.84e-05	0.004856768	3.3e-06	0.981592131	2.78e-07	1.76e-05	3.24e-06	0.0134375	"0.981592131"	"5"
"GO:0006809"	0.001408061	0.007033639	0.184363364	0.002195135	0.394290996	0.000526902	0.001307061	0.004337463	0.40453738	"0.40453738"	"9"
"GO:2000463"	0.001122583	0.022145374	0.016415384	0.0020531	0.056662132	0.000626171	0.000879398	0.015318943	0.884776916	"0.884776916"	"9"
"GO:0032715"	0.000446833	0.002675525	0.116150913	0.004014417	0.643140493	0.000308001	0.000926039	0.000915051	0.231422728	"0.643140493"	"5"
"GO:0001782"	0.006080325	0.206552697	0.203927258	0.006098477	0.184618155	0.002297378	0.003087899	0.025611554	0.361726256	"0.361726256"	"9"
"GO:0001786"	2.55e-06	2.42e-05	0.000186652	1.8e-06	0.986797816	2e-06	1.04e-06	9.24e-05	0.012891531	"0.986797816"	"5"
"GO:0001784"	8.47e-05	0.003639208	0.031883098	0.000123797	0.138127491	3.75e-05	0.000148175	0.000545578	0.825410479	"0.825410479"	"9"
"GO:0007032"	1.68e-07	0.003562389	0.001671167	3.77e-07	0.016172911	7.3e-08	1.51e-07	5.78e-05	0.978534944	"0.978534944"	"9"
"GO:0007030"	6.71e-08	0.0004313	0.002295223	4.12e-06	0.032376829	2.6e-08	3.93e-08	0.000317228	0.964575171	"0.964575171"	"9"
"GO:0007031"	0.003065517	0.008543288	0.015020296	0.001127858	0.013288866	0.004303351	0.005993756	0.002075375	0.946581693	"0.946581693"	"9"
"GO:0030246"	1.85e-18	7.59e-09	0.906428125	7.32e-12	8.11e-05	7.07e-19	1.7e-14	4.78e-13	0.093490749	"0.906428125"	"3"
"GO:0035058"	0.000586966	0.001119344	0.010877777	0.000251146	0.706480082	0.000215961	0.000216934	0.00254462	0.27770717	"0.706480082"	"5"
"GO:0030027"	1.86e-35	3.85e-16	3.2e-10	3.42e-26	1.19e-08	7.15e-36	9.8e-32	4.43e-23	0.999999988	"0.999999988"	"9"
"GO:0042346"	9.22e-07	0.001773332	0.702949748	0.000797686	0.00194926	4.18e-07	5.77e-06	2.86e-05	0.292494302	"0.702949748"	"3"
"GO:0006259"	1.43e-10	5.74e-07	2.46e-05	3.44e-10	0.984105113	6.26e-11	4.61e-09	4.6e-09	0.015869721	"0.984105113"	"5"
"GO:0005782"	1.65e-08	0.000231572	2.28e-05	1.7e-08	3.71e-05	3.41e-07	9.48e-08	1.18e-05	0.999696258	"0.999696258"	"9"
"GO:0005783"	1.75e-119	1.56e-60	4.54e-37	2.13e-91	1.94e-34	8.39e-120	1.05e-108	5.74e-71	1	"1"	"9"
"GO:0048468"	3.89e-09	8.61e-05	0.000133827	3.34e-08	0.017218577	2.64e-09	9.22e-08	5.54e-07	0.982560799	"0.982560799"	"9"
"GO:0048469"	1.34e-06	0.005786235	0.604775904	9.95e-05	9.79e-05	6.44e-07	4.43e-06	0.000194265	0.389039771	"0.604775904"	"3"
"GO:0005788"	3.99e-24	1.07e-13	2.94e-10	1.58e-19	2.22e-17	1.62e-23	4.56e-20	8.98e-15	1	"1"	"9"
"GO:0005789"	3.13e-108	2.24e-54	2.09e-18	8.67e-79	2.17e-28	1.15e-108	1.71e-98	3.9e-64	1	"1"	"9"
"GO:0009968"	0.058648111	0.039049746	0.315125086	0.08704351	0.204871626	0.026212188	0.021582177	0.059035434	0.188432121	"0.315125086"	"3"
"GO:0009966"	9.94e-10	1.58e-06	5.7e-05	1.31e-09	0.0114539	1.34e-09	1.81e-09	4.52e-07	0.988487033	"0.988487033"	"9"
"GO:0009967"	1.23e-10	2.92e-05	0.038774911	2.81e-07	0.152756509	6.14e-11	7.04e-10	3.72e-07	0.808438699	"0.808438699"	"9"
"GO:0006071"	0.010334059	0.495521016	0.012511359	0.005171888	0.006771024	0.026872173	0.014586685	0.045395714	0.382836082	"0.495521016"	"2"
"GO:0000096"	3.53e-05	0.000918512	0.25337277	0.007879224	0.008906526	1.48e-05	4.31e-05	0.000540387	0.72828932	"0.72828932"	"9"
"GO:0042752"	2.86e-08	1.71e-06	0.000545609	7.53e-08	0.944543428	1.06e-08	1.95e-08	1.57e-06	0.05490755	"0.944543428"	"5"
"GO:0042755"	0.001827421	0.024752931	0.005319745	0.001225914	0.00488707	0.001562099	0.000690545	0.042171448	0.917562828	"0.917562828"	"9"
"GO:0050731"	1.21e-15	5.78e-08	0.010441532	7.87e-11	0.004531834	8.71e-16	1.61e-14	1.77e-10	0.985026575	"0.985026575"	"9"
"GO:0010243"	0.139754028	0.123655116	0.147154413	0.115070355	0.086917994	0.072668547	0.061447817	0.124603357	0.128728373	"0.147154413"	"3"
"GO:0043523"	0.002448241	0.007595616	0.327927231	0.009439691	0.615352397	0.001083624	0.021895116	0.001236499	0.013021584	"0.615352397"	"5"
"GO:0043524"	1.83e-13	9.06e-07	4.91e-06	1.35e-11	0.706477391	2.53e-13	5.29e-12	1.48e-06	0.293515311	"0.706477391"	"5"
"GO:0005528"	0.00890062	0.056903241	0.029384899	0.005829677	0.05664647	0.003305418	0.003275385	0.117766514	0.717987776	"0.717987776"	"9"
"GO:0005524"	4.41e-227	8.45e-132	3.44e-77	3.36e-183	6.46e-33	1.61e-226	5.99e-207	3.69e-139	1	"1"	"9"
"GO:0005525"	2.91e-54	6.05e-28	3.35e-13	1.06e-40	8.77e-05	1.63e-54	1.32e-39	6.03e-39	0.99991235	"0.99991235"	"9"
"GO:0004129"	0.022211389	0.014306493	0.078226646	0.014772201	0.619643248	0.009919119	0.008947725	0.034497217	0.197475961	"0.619643248"	"5"
"GO:0045787"	0.000570093	0.007183592	0.479507103	0.008182794	0.293295825	0.00032159	0.00047873	0.002950211	0.20751006	"0.479507103"	"3"
"GO:0001570"	6.31e-10	9.19e-05	0.031905866	7.38e-06	1.47e-05	2.83e-10	3.75e-08	1.67e-06	0.967978362	"0.967978362"	"9"
"GO:0046907"	1.4e-06	4.85e-05	0.008418397	8.86e-06	0.289252466	5.16e-07	3e-06	1.31e-05	0.702253774	"0.702253774"	"9"
"GO:0001578"	6.57e-06	0.000854927	0.004713944	1.09e-05	0.702005524	2.68e-06	1.15e-05	0.000117196	0.292276799	"0.702005524"	"5"
"GO:0000187"	2.38e-17	3.86e-10	0.086266277	9.51e-13	0.117168636	2.29e-17	4.55e-17	1.25e-10	0.796565086	"0.796565086"	"9"
"GO:0001671"	0.000395514	0.002532636	0.005712942	0.000566557	0.053392789	0.000254663	0.000533316	0.001228699	0.935382885	"0.935382885"	"9"
"GO:0038032"	5.48e-09	0.000317873	0.000645567	3.97e-08	0.002064654	3.29e-09	1.3e-08	7.68e-06	0.996964166	"0.996964166"	"9"
"GO:0032508"	3.01e-06	0.080528489	0.758011261	2e-05	0.030214577	1.3e-06	7e-05	0.000102799	0.131048549	"0.758011261"	"3"
"GO:0015629"	9.38e-30	3.07e-11	0.04364818	1.89e-19	4.05e-13	4.13e-30	1.24e-26	5.85e-16	0.95635182	"0.95635182"	"9"
"GO:0042113"	9.74e-08	0.005455975	0.368724444	7.52e-05	5.26e-05	3.65e-08	3.25e-07	2.19e-05	0.625669406	"0.625669406"	"9"
"GO:0042110"	1.33e-08	0.000182864	0.041899639	8.22e-06	0.000608031	4.92e-09	1.15e-07	5.02e-06	0.957296085	"0.957296085"	"9"
"GO:0043508"	0.144019078	0.099248753	0.084759678	0.059298382	0.157940103	0.180030494	0.080547158	0.076014859	0.118141496	"0.180030494"	"6"
"GO:0043507"	8.98e-06	0.001281622	0.062967003	0.001235088	0.004303412	3.58e-06	4.17e-06	0.002547068	0.927649081	"0.927649081"	"9"
"GO:0045765"	0.000906733	0.005719578	0.235988094	0.014066696	0.286163841	0.000515654	0.000604741	0.005104115	0.450930548	"0.450930548"	"9"
"GO:0045766"	7.41e-18	4.97e-12	4.5e-07	6.27e-15	0.010498503	2.83e-18	6.7e-18	1.07e-11	0.989501047	"0.989501047"	"9"
"GO:0034220"	1.07e-30	1.16e-13	0.008058034	1.05e-19	1.03e-08	3.95e-31	6.88e-27	3.01e-18	0.991941955	"0.991941955"	"9"
"GO:0003785"	0.001287896	0.024596511	0.461689204	0.001496896	0.013374323	0.000963677	0.0046365	0.003410952	0.488544041	"0.488544041"	"9"
"GO:0034599"	1.05e-08	0.004170036	0.000197565	2.34e-08	0.146119317	2.57e-08	3.62e-07	1.16e-05	0.849501061	"0.849501061"	"9"
"GO:0019843"	0.008575125	0.003644501	0.003158284	0.00396848	0.003209259	0.762489315	0.006905121	0.028844183	0.179205732	"0.762489315"	"6"
"GO:0030904"	0.000102318	0.029320584	0.04009938	0.00010571	0.007749589	0.000211	0.000602673	0.002800068	0.919008677	"0.919008677"	"9"
"GO:0030900"	1.42e-09	3.34e-10	4.75e-06	1.41e-10	0.010677659	7.09e-10	1.16e-09	3.19e-06	0.989314402	"0.989314402"	"9"
"GO:0030901"	3.15e-05	0.001419802	0.039381114	7.73e-05	0.383181427	1.22e-05	6.83e-05	0.000244272	0.575584066	"0.575584066"	"9"
"GO:0034047"	0.000177139	0.012435113	0.040472871	0.000199018	0.005047546	0.000153682	0.00011502	0.004794741	0.93660487	"0.93660487"	"9"
"GO:0006446"	8.32e-06	0.000593933	0.022541427	2.66e-05	0.93618209	3.06e-06	0.000117075	2.32e-05	0.040504255	"0.93618209"	"5"
"GO:0048873"	0.002281227	0.353757986	0.219735056	0.09721176	0.03630508	0.001224006	0.001067158	0.097586742	0.190830986	"0.353757986"	"2"
"GO:0048870"	7.9e-07	5.73e-05	0.005267785	4.73e-06	0.740234102	3.61e-07	6.67e-07	1.96e-05	0.254414647	"0.740234102"	"5"
"GO:0008156"	0.004144071	0.048572966	0.124311986	0.022705416	0.268796259	0.001727023	0.002381291	0.026353714	0.501007274	"0.501007274"	"9"
"GO:0008150"	2.49e-76	1.16e-33	1.08e-21	2.18e-62	7.57e-22	7.11e-76	8.05e-68	3.72e-46	1	"1"	"9"
"GO:0008152"	8.68e-170	1.08e-80	5.84e-58	1.67e-141	9.59e-35	1.13e-167	4.56e-144	5.42e-113	1	"1"	"9"
"GO:0045165"	2.82e-12	4.34e-07	2.77e-06	1.04e-10	8.8e-05	1.37e-12	5.89e-12	2.31e-08	0.999908735	"0.999908735"	"9"
"GO:0000132"	0.005823372	0.055651728	0.126888684	0.009612869	0.665866527	0.00447174	0.002153494	0.040653579	0.088878007	"0.665866527"	"5"
"GO:0000139"	9.23e-77	1.1e-34	2.64e-20	2.77e-56	7.03e-25	5.36e-77	1.63e-71	2.26e-42	1	"1"	"9"
"GO:0006869"	1.18e-15	8.07e-07	1.39e-06	1.81e-12	0.012368745	4.38e-16	2.18e-14	1.23e-10	0.987629057	"0.987629057"	"9"
"GO:0008333"	3.1e-09	0.000286226	0.000264058	2.02e-08	0.401786682	1.15e-09	5.17e-09	1.16e-06	0.597661847	"0.597661847"	"9"
"GO:0043691"	0.009414661	0.250590013	0.334697303	0.032530249	0.021100207	0.004152852	0.029880842	0.024410982	0.293222891	"0.334697303"	"3"
"GO:0031418"	0.003580782	0.00629024	0.046541412	0.005019213	0.167863676	0.001478107	0.001321606	0.012236684	0.75566828	"0.75566828"	"9"
"GO:0070979"	0.001221027	0.062106985	0.321638895	0.0784442	0.001598909	0.000452549	0.000951562	0.027877205	0.505708669	"0.505708669"	"9"
"GO:0031410"	2.38e-25	8.85e-12	3.85e-05	1.6e-18	4.43e-12	2.93e-25	7.91e-21	5.93e-17	0.999961506	"0.999961506"	"9"
"GO:0045597"	3.38e-06	6.72e-05	0.044944601	6.81e-05	0.207908293	2.01e-06	2.17e-06	5.6e-05	0.746948208	"0.746948208"	"9"
"GO:0045596"	0.000728765	0.1514657	0.00414594	0.000268144	0.061865515	0.002371592	0.00087334	0.007659893	0.770621112	"0.770621112"	"9"
"GO:0045595"	0.000489638	0.064823226	0.025668486	0.000334984	0.013480399	0.002168785	0.001499549	0.010694076	0.880840856	"0.880840856"	"9"
"GO:0045599"	0.00014496	0.004914971	0.393020173	0.002251718	0.576173078	5.6e-05	0.000994744	0.000421032	0.022023305	"0.576173078"	"5"
"GO:0051092"	5.31e-32	2.37e-17	2.8e-06	1.75e-20	9.32e-08	1.15e-31	1.32e-29	7.85e-22	0.999997105	"0.999997105"	"9"
"GO:0051091"	1.26e-17	3.33e-11	1.44e-06	2.45e-14	0.003597803	6.15e-18	4.59e-15	1.01e-13	0.996400761	"0.996400761"	"9"
"GO:0051090"	6.8e-06	9.1e-05	0.029284042	1.2e-05	0.966617588	3.27e-06	2.86e-05	8.16e-06	0.003948552	"0.966617588"	"5"
"GO:0032266"	1.03e-08	0.000681654	7.22e-05	4.02e-09	0.996699766	4.33e-09	9.62e-09	4.98e-07	0.002545813	"0.996699766"	"5"
"GO:0010467"	6.82e-93	1.19e-48	7.62e-21	1.92e-73	1	2.52e-93	1.17e-81	1.34e-61	4.83e-10	"1"	"5"
"GO:0010460"	1.34e-05	0.000788703	0.078332624	0.000269586	0.141838436	4.97e-06	0.000151734	8.31e-05	0.778517414	"0.778517414"	"9"
"GO:0010468"	5.51e-17	2.12e-09	1.97e-05	8.8e-11	9.91e-05	2.08e-17	9.64e-14	6.14e-11	0.999881157	"0.999881157"	"9"
"GO:0005881"	3.45e-09	1.31e-05	0.004892585	4.54e-08	0.067313283	2.17e-09	2.49e-07	3.97e-07	0.927780308	"0.927780308"	"9"
"GO:0005882"	0.00015824	0.025560837	0.012166626	0.000230286	0.005208818	0.000211409	0.000407625	0.004985358	0.951070801	"0.951070801"	"9"
"GO:0005884"	1.78e-09	3.89e-05	0.000177699	1.85e-07	0.021512109	6.55e-10	3.41e-09	1.29e-05	0.978258234	"0.978258234"	"9"
"GO:0005887"	2.84e-150	5.12e-69	4.84e-22	2.93e-103	8.04e-31	1.05e-150	2.52e-129	3.89e-94	1	"1"	"9"
"GO:0005886"	0	1.89e-234	8.86e-81	0	6.89e-144	0	0	2.02566914794911e-322	1	"1"	"9"
"GO:0007015"	6.14e-07	0.004220301	0.118220169	6.78e-05	0.003576711	2.29e-07	6.45e-07	0.001272523	0.872641019	"0.872641019"	"9"
"GO:0007017"	0.015003927	0.115080222	0.19027737	0.028633524	0.509641826	0.005708473	0.04144049	0.010569727	0.083644441	"0.509641826"	"5"
"GO:0007010"	1.81e-18	3.4e-11	0.040819558	6.5e-14	0.153548527	1.52e-18	2.95e-18	1.25e-11	0.805631915	"0.805631915"	"9"
"GO:0032993"	1.8e-05	0.000490707	0.01987879	5.55e-05	0.751775748	7.81e-06	0.001350436	2.46e-05	0.226398444	"0.751775748"	"5"
"GO:0007018"	2.84e-10	6.44e-07	4.08e-05	2.66e-09	0.004994588	1.05e-10	1.17e-10	1.73e-06	0.994962252	"0.994962252"	"9"
"GO:0030224"	0.004843618	0.004921016	0.085529893	0.015131796	0.759463469	0.024059303	0.00179026	0.009142587	0.095118059	"0.759463469"	"5"
"GO:0030220"	2.95e-06	0.000374183	0.341798194	7.84e-05	0.067298248	1.29e-06	7.75e-06	3.23e-05	0.590406644	"0.590406644"	"9"
"GO:1903861"	1.01e-06	0.000150865	0.036584078	7.27e-06	0.893368422	6.54e-07	1.61e-06	1.09e-05	0.069875168	"0.893368422"	"5"
"GO:0006198"	0.000232715	0.251915979	0.041082688	0.000210366	0.002109139	0.000155971	0.000272908	0.003475569	0.700544665	"0.700544665"	"9"
"GO:0016459"	3.17e-08	5.81e-06	0.001527258	1.26e-06	0.001419678	1.28e-08	1.25e-08	2.18e-05	0.997024167	"0.997024167"	"9"
"GO:0030593"	1.14e-10	1.71e-06	0.995156784	7.65e-05	4.99e-06	2.49e-10	1.71e-08	7.79e-09	0.00476003	"0.995156784"	"3"
"GO:0042327"	0.02390595	0.027847991	0.010458318	0.009504407	0.009438013	0.013303867	0.013393997	0.281129891	0.611017566	"0.611017566"	"9"
"GO:0010579"	0.037696217	0.025149262	0.063583934	0.070660444	0.024429382	0.026105955	0.063756597	0.603373363	0.085244847	"0.603373363"	"8"
"GO:0006271"	0.022171633	0.253785733	0.400513252	0.036079047	0.043714029	0.00850789	0.01025735	0.108520196	0.116450869	"0.400513252"	"3"
"GO:0006270"	0.004524803	0.301727511	0.454598057	0.039725128	0.036825864	0.002045722	0.002185827	0.099124135	0.059242954	"0.454598057"	"3"
"GO:0043330"	7.01e-07	5.26e-05	0.001837449	3.06e-06	0.708761293	6.41e-07	2.58e-07	6.8e-05	0.289276006	"0.708761293"	"5"
"GO:0010881"	0.000388053	0.004454523	0.08067922	0.001929396	0.087098782	0.000180622	0.004955069	0.000660148	0.819654188	"0.819654188"	"9"
"GO:0010880"	0.00343542	0.025500573	0.137525283	0.005504301	0.087282228	0.001865775	0.007427576	0.007568327	0.723890518	"0.723890518"	"9"
"GO:0010575"	1.51e-05	0.000629754	0.127296605	0.000884275	0.087703851	6.38e-06	3.54e-05	0.000155335	0.783273382	"0.783273382"	"9"
"GO:0000302"	4.14e-07	0.000957801	0.451644278	6.1e-05	0.000271464	1.7e-07	1.66e-06	1.52e-05	0.547048048	"0.547048048"	"9"
"GO:0031175"	1.45e-11	0.000892936	4.63e-07	9.53e-12	0.023991347	1.25e-10	8.32e-11	1.86e-06	0.975113395	"0.975113395"	"9"
"GO:0050714"	5.04e-06	0.000274121	0.002186795	5.04e-06	0.991505672	3.6e-06	2.42e-06	3.55e-05	0.005981797	"0.991505672"	"5"
"GO:0050718"	0.000316064	0.432145367	0.009767826	0.000347287	0.003475171	0.000355071	0.000270797	0.007991454	0.545330964	"0.545330964"	"9"
"GO:0097300"	0.000121874	0.013079567	0.404467245	0.041627946	0.000623211	7.43e-05	7.73e-05	0.008134723	0.531793845	"0.531793845"	"9"
